UnitID,Institution Name,Institution (entity) name (HD2020),Institution name alias (HD2020),Street address or post office box (HD2020),City location of institution (HD2020),State abbreviation (HD2020),ZIP code (HD2020),Name of chief administrator (HD2020),Title of chief administrator (HD2020),General information telephone number (HD2020),Institution's internet website address (HD2020),Financial aid office web address (HD2020),Admissions office web address (HD2020),Online application web address (HD2020),Net price calculator web address (HD2020),Veterans and Military Servicemembers tuition policies web address (HD2020),Student-Right-to-Know student athlete graduation rate web address (HD2020),Disability Services Web Address (HD2020),Employer Identification Number (HD2020),Dun and Bradstreet numbers (HD2020),OPE Title IV eligibility indicator code (HD2020),Office of Postsecondary Education (OPE) ID Number (HD2020),Multi-institution or multi-campus organization (HD2020),Identification number of multi-institution or multi-campus organization (HD2020),Name of multi-institution or multi-campus organization (HD2020),Fips County code (HD2020),County name (HD2020),State and 116TH Congressional District ID (HD2020),Core Based Statistical Area (CBSA) (HD2020),CBSA Type Metropolitan or Micropolitan (HD2020),Combined Statistical Area (CSA) (HD2020),New England City and Town Area (NECTA) (HD2020),Longitude location of institution (HD2020),Latitude location of institution (HD2020),Institution open to the general public (HD2020),Status of institution (HD2020),UNITID for merged schools (HD2020),Year institution was deleted from IPEDS (HD2020),Date institution closed (HD2020),Institution is active in current year (HD2020),Primarily postsecondary indicator (HD2020),Postsecondary institution indicator (HD2020),Calendar system (IC2020),Years of college-level work required (IC2020),Natural Disaster identification (FLAGS2020)
154934,Colby Community College,Colby Community College, ,1255 S Range,Colby,KS,67701,Seth Carter,President,7854623984,www.colbycc.edu/,www.colbycc.edu/students/financial-aid/index,www.colbycc.edu/admissions/index,https://trojanweb.colbycc.edu/SelfService/Admissions/ApplicationSelectEnabledForm.aspx,nces.ed.gov/ipeds/netpricecalculator/,www.colbycc.edu/students/financial-aid/veterans/index,www.colbycc.edu/about/student-consumer-information/index,www.colbycc.edu/students/current-students/disability-services/index,480698000, ,1,191100,2,-2,-2,20193,Thomas County,2001,-2,-2,-2,-2,-101.052744,39.377601,1,A,-2,-2,-2,1,1,1,1,-2,0
182634,Colby-Sawyer College,Colby-Sawyer College,Colby-Sawyer,541 Main St,New London,NH,03257-7835,Susan Stuebner,President,6035263000,www.colby-sawyer.edu/,colby-sawyer.edu/financial-aid,www.colby-sawyer.edu/admissions/,colby-sawyer.edu/apply,colby-sawyer.edu/net-price-calculator,colby-sawyer.edu/tuition-payment-information, ,colby-sawyer.edu/access-resources,20222120,69909012,1,257200,2,-2,-2,33013,Merrimack County,3302,18180,2,148,-2,-71.975805,43.411663,1,A,-2,-2,-2,1,1,1,1,-2,0
430935,Colegio de Cinematografía Artes y Television,Colegio de Cinematografía Artes y Television,CCAT,Dr. Veve #51 Esq. Degetau,Bayamon,PR,961,Carola García,Administrative Director,7877792500,https://www.ccatpuertorico.com/,https://www.ccatpuertorico.com/asistencia-economica/,https://www.ccatpuertorico.com/admisiones/, ,www.ccatpuertorico.com/docs/NetPriceTemplate/, , ,https://www.ccatpuertorico.com/,660583706,22368794,1,3157600,2,-2,-2,72021,Bayamón Municipio,7298,41980,1,490,-2,-66.155509,18.399507,1,A,-2,-2,-2,1,1,1,1,-2,0
443100,Colegio Educativo Tecnologico Industrial Inc,Colegio Educativo Tecnologico Industrial Inc, ,#68 Calle Puro Girau,Arecibo,PR,612,Nilsa Lopez,President Founder and CEO,7878793300,www.ceticollege.com/,www.ceticollege.com/,www.ceticollege.com/,www.ceticollege.com/,www.ceticollege.com/,www.ceticollege.com/,www.ceticollege.com/,www.ceticollege.com/,660653562,832259399,1,3452300,2,-2,-2,72013,Arecibo Municipio,7298,11640,1,490,-2,-66.714906,18.471007,1,A,-2,-2,-2,1,1,1,6,-2,0
376242,Colegio Mayor de Tecnologia Inc,Colegio Mayor de Tecnologia Inc, ,151  Morse Street,Arroyo,PR,00714-0270,Kenneth Cintron,President,7.8784E+12,www.cmtarroyo.com/,www.cmtarroyo.com/,www.cmtarroyo.com/,www.cmtarroyo.com/,www.cmtarroyo.com/net-price-calculator/,www.cmtarroyo.com/,www.cmtarroyo.com/,www.cmtarroyo.com/,660353518,91052647,1,2552300,2,-2,-2,72015,Arroyo Municipio,7298,25020,1,490,-2,-66.060473,17.970907,1,A,-2,-2,-2,1,1,1,6,-2,0
445498,Colegio Tecnico de Electricidad Galloza,Colegio Tecnico de Electricidad Galloza, ,Carr 4416 Km 2.5 Int. Bo Laguna,Aguada,PR,602,Hector E. Galloza,President,7872520922,www.ctegpr.com/CTEG_Web/, , , ,https://www.collegeraptor.com/Shopping/School/Colegio-Tecnico-de-Electricidad-Galloza-PR--445498,www.ctegpr.com/,https://www.ctegpr.com/,www.ctegpr.com/,660564363,137574930,1,3800300,2,-2,-2,72003,Aguada Municipio,7298,10380,1,-2,-2,-67.176343,18.354438,1,A,-2,-2,-2,1,1,1,6,-2,0
241720,Colegio Universitario de San Juan,Colegio Universitario de San Juan, ,180 Jose Oliver St Tres Monjitas  Ind. Park,San Juan,PR,918,Dr. Ana A. Marchena-Segura,Interim Chancellor,7874802400,www.cunisanjuan.edu/,www.cunisanjuan.edu/,www.cunisanjuan.edu/,www.cunisanjuan.edu/,www.cunisanjuan.edu/netprice/npcalc.html,www.cunisanjuan.edu/, ,www.cunisanjuan.edu/,660427034,807444880,1,1056700,2,-2,-2,72127,San Juan Municipio,7298,41980,1,490,-2,-66.066529,18.428528,1,A,-2,-2,-2,1,1,1,1,-2,0
190099,Colgate University,Colgate University, ,13 Oak Drive,Hamilton,NY,13346-1398,Dr. Brian W. Casey,President,3152281000,https://www.colgate.edu/,https://www.colgate.edu/admission-aid/financial-aid,https://www.colgate.edu/admission-aid,https://www.colgate.edu/admission-aid/apply,https://npc.collegeboard.org/app/colgate,https://www.colgate.edu/admission-aid/financial-aid/types-aid,https://www.colgate.edu/about/offices-centers-institutes/provost-and-dean-faculty/institutional-planning-and-research-3,https://www.colgate.edu/about/offices-centers-institutes/centers-institutes/center-learning-teaching-and-research/academic,150532078,2253615,1,270100,2,-2,-2,36053,Madison County,3622,45060,1,532,-2,-75.536346,42.819475,1,A,-2,-2,-2,1,1,1,1,-2,0
230144,Collectiv Academy,Collectiv Academy,Collectiv Academy,10301 S. 1300 E.,Sandy,UT,84094,Kenny Gibson,Owner,8015615610,www.collectivacademy.com/,www.collectivacademy.com/financial-aid/,www.collectivacademy.com/apply-now/,www.collectivacademy.com/apply-now/,collectivacademy.com/net-price-calculator/, , ,www.collectivacademy.com/student-catalogue/,870657805,618995112,1,2078800,2,-2,-2,49035,Salt Lake County,4903,41620,1,482,-2,-111.851661,40.56441,1,A,-2,-2,-2,1,1,1,7,-2,0
169442,College for Creative Studies,College for Creative Studies,CCS,201 E Kirby,Detroit,MI,48202,Donald Tuski,President,3136647400,https://www.collegeforcreativestudies.edu/,https://www.collegeforcreativestudies.edu/admissions/scholarship-aid,https://www.collegeforcreativestudies.edu/admissions/undergraduate-admissions,https://www.collegeforcreativestudies.edu/apply,https://www.collegeforcreativestudies.edu/admissions/scholarship-aid/undergraduate/net-price-calculator,https://www.collegeforcreativestudies.edu/admissions/undergraduate-admissions/veterans, ,https://www.collegeforcreativestudies.edu/student-resources/student-services/students-with-disabilities,382539067,38608733,1,677100,2,-2,-2,26163,Wayne County,2613,19820,1,220,-2,-83.062352,42.361839,1,A,-2,-2,-2,1,1,1,1,-2,0
108667,College of Alameda,College of Alameda, ,555 Ralph Appezzato Memorial Pky,Alameda,CA,94501,Dr. Don Miller,Interim President,5105227221,alameda.peralta.edu/,alameda.peralta.edu/student-service/financial-aid/,alameda.peralta.edu/admissions/,idp.openccc.net/idp/profile/SAML2/POST/SSO?execution=e1s1,https://misweb.cccco.edu/npc/341/npcalc.htm,https://alameda.peralta.edu/veterans-services/,alameda.peralta.edu/student-service/athletics/additional-resources/,alameda.peralta.edu/student-service/dsps/,941590799,89179196,1,672000,1,106010,California Community College System                                             ,6001,Alameda County,613,41860,1,488,-2,-122.279303,37.781017,1,A,-2,-2,-2,1,1,1,1,-2,0
388520,College of Biblical Studies-Houston,College of Biblical Studies-Houston, ,7000 Regency Square Blvd.,Houston,TX,77036-3211,"Dr. William ""Bill"" Blocker",President,7137855995,www.cbshouston.edu/,cbshouston.edu/financial-aid,www.cbshouston.edu/admissions,https://apply.cbshouston.edu/,https://prospect.studentaidprocess.com/saintprospect/(S(eb52suxadyhreoi2ppvgta4h))/netpricecalculator?corpid=93,cbshouston.edu/types-of-financial-aid, ,cbshouston.edu/student-life,742016083,602622672,1,3422400,2,-2,-2,48201,Harris County,4807,26420,1,288,-2,-95.506559,29.716676,1,A,-2,-2,-2,1,1,1,1,-2,0
456977,College of Business and Technology-Cutler Bay,College of Business and Technology-Cutler Bay,CBT College - Cutler Bay,19151 South Dixie Hwy # 205,Cutler Bay,FL,33157,Luis Llerena,President,7866934488,www.cbt.edu/,www.cbt.edu/financial-aid,www.cbt.edu/admissions, ,www.cbt.edu/Net-Price-Calculator/npcalc.htm, , ,www.cbt.edu/wp-content/uploads/2014/08/Disability-Services.pdf,650070629,36519134,1,3071603,1,301040,College of Business and Technology Inc.                                         ,12086,Miami-Dade County,1227,33100,1,370,-2,-80.356565,25.590468,1,A,-2,-2,-2,1,1,1,5,-2,0
449092,College of Business and Technology-Hialeah,College of Business and Technology-Hialeah,CBT College - Hialeah,935 West 49 Street # 203,Hialeah,FL,33012,Luis Llerena,President,3.05273E+12,www.cbt.edu/,www.cbt.edu/financial-aid,www.cbt.edu/admissions, ,www.cbt.edu/financial-aid/financial-aid-calculator, , ,www.cbt.edu/wp-content/uploads/2014/08/Disability-Services.pdf,650070629,5954531,1,3071602,1,301040,College of Business and Technology Inc.                                         ,12086,Miami-Dade County,1225,33100,1,370,-2,-80.302213,25.867003,1,A,-2,-2,-2,1,1,1,5,-2,0
449083,College of Business and Technology-Main Campus,College of Business and Technology-Main Campus,CBT College - Flagler,8230 W Flagler St.,Miami,FL,33144,Luis Llerena,President,3.05273E+12,www.cbt.edu/,www.cbt.edu/,www.cbt.edu/,www.cbt.edu/,www.cbt.edu/financial-aid/financial-aid-calculator,www.cbt.edu/admissions/military, ,www.cbt.edu/wp-content/uploads/2014/08/Disability-Services.pdf,650070629,22025439,1,3071600,1,301040,College of Business and Technology Inc.                                         ,12086,Miami-Dade County,1225,33100,1,370,-2,-80.329161,25.769052,1,A,-2,-2,-2,1,1,1,5,-2,0
132851,College of Central Florida,College of Central Florida,CF  CCF  Central Florida  Central FL College  Central Fla Coll  Central Fla College,3001 SW College Rd,Ocala,FL,34474,James Henningsen,President,3528735800,www.cf.edu/,www.cf.edu/go/financialaid/,www.cf.edu/go/enroll/admissions/index,www.cf.edu/application.html,https://mycf.cf.edu/ics/clientconfig/HtmlContent/Net Price Calculator/npcalc.htm,www.cf.edu/go/veteran/index,www.cf.edu/explore/consumer-information/index,https://www.cf.edu/go/assistance/disability,591213999,26299545,1,147100,2,-2,-2,12083,Marion County,1203,36100,1,-2,-2,-82.175692,29.166079,1,A,-2,-2,-2,1,1,1,1,2,0
217819,College of Charleston,College of Charleston, ,66 George St,Charleston,SC,29424-0001,Andrew T. Hsu,President,8439535500,www.cofc.edu/,finaid.cofc.edu/,admissions.cofc.edu/,https://www.cofc.edu/apply,https://cofc.studentaidcalculator.com/survey.aspx,finaid.cofc.edu/types-of-financial-aid/veterans-benefits/index.php,https://institutional-research.cofc.edu/docs/reports/heoa/HEOA_SRTKgradrates.pdf,disabilityservices.cofc.edu/,576000265,73723322,1,342800,2,-2,-2,45019,Charleston County,4501,16700,1,-2,-2,-79.939794,32.784225,1,A,-2,-2,-2,1,1,1,1,-2,0
139250,College of Coastal Georgia,College of Coastal Georgia,CCGA,One College Drive,Brunswick,GA,31520-3644,Dr. Michelle Johnston,President,9122795700,www.ccga.edu/,www.ccga.edu/page.cfm?p=540,www.ccga.edu/page.cfm?p=635,https://www.ccga.edu/page.cfm?p=798&LockSSL=true&LockSSL=true,https://www.ccga.edu/page.cfm?p=836,www.ccga.edu/page.cfm?p=638,www.ccga.edu/page.cfm?p=1771,www.ccga.edu/page.cfm?p=647,580939565,67009878,1,155800,1,113020,University System of Georgia                                                    ,13127,Glynn County,1301,15260,1,-2,-2,-81.485973,31.182745,1,A,-2,-2,-2,1,1,1,1,-2,0
210340,College of Cosmetology,College of Cosmetology, ,357 E Main St,Klamath Falls,OR,97601-3233,Roni Nelson,General Manager,5418826644,collegeofcos.com/, ,collegeofcos.com/, ,collegeofcos.com/, , ,collegeofcos.com/,931276876,85250173,1,2106100,2,-2,-2,41035,Klamath County,4102,28900,2,-2,-2,-121.765377,42.224857,1,A,-2,-2,-2,1,1,1,7,-2,0
150251,College of Court Reporting Inc,College of Court Reporting Inc,College of Court Reporting,455 West Lincolnway  Suite A,Valparaiso,IN,46385,Jeff Moody,President,2195311459,www.ccr.edu/,www.ccr.edu/index.php/financial,www.ccr.edu/index.php/registration/college-admissions,www.ccr.edu/index.php/financial/dependent-students,www.ccr.edu/index.php/financial/net-price-calculator, , ,www.ccr.edu/index.php/resources,351651427,118194547,1,2615800,2,-2,-2,18127,Porter County,1801,16980,1,176,-2,-87.066331,41.467574,1,A,-2,-2,-2,1,1,1,5,-2,0
144865,College of DuPage,College of DuPage,COD,425 Fawell Blvd.,Glen Ellyn,IL,60137-6599,Dr. Brian Caputo,President,6309422800,www.cod.edu/,www.cod.edu/costs/financial_aid/index.aspx,www.cod.edu/admission/index.aspx,https://www.cod.edu/,www.cod.edu/about/administration/consumer_legal_information/net_price_calculator/, , ,cod.edu/student_life/resources/access_accommodations/,362594972,66209610,1,665600,2,-2,-2,17043,DuPage County,1706,16980,1,176,-2,-88.071635,41.841577,1,A,-2,-2,-2,1,1,1,1,-2,0
142179,College of Eastern Idaho,College of Eastern Idaho,CEI,1600 S 25th E,Idaho Falls,ID,83404-5788,Rick Aman,President,2.08535E+13,www.cei.edu/,www.cei.edu/financial-aid,www.cei.edu/admissions,https://www.applyweb.com/eitcapp/,www.cei.edu/NPCalc/index.html,www.cei.edu/financial-aid/veterans-services,www.cei.edu/student-right-to-know,www.cei.edu/dsr,822124304,80782312,1,1113300,1,116010,Idaho State Board of Education                                                  ,16019,Bonneville County,1602,26820,1,292,-2,-111.985519,43.486041,1,A,-2,-2,-2,1,1,1,1,-2,0
208433,College of Hair Design Careers,College of Hair Design Careers,Hair Design Careers | CHDC,1684 Clay St NE,Salem,OR,97301-1952,Cindy Long,Administrator,5035885888,www.collegeofhairdesigncareers.com/,www.collegeofhairdesigncareers.com/,www.collegeofhairdesigncareers.com/, ,www.collegeofhairdesigncareers.com/npcalc.htm, , ,www.collegeofhairdesigncareers.com/,931297519,180720799,1,2337900,2,-2,-2,41047,Marion County,4105,41420,1,440,-2,-122.981554,44.949897,1,A,-2,-2,-2,1,1,1,6,-2,0
180957,College of Hair Design-Downtown,College of Hair Design-Downtown,Lincoln Barber College,304 S Eleventh St,Lincoln,NE,68508-2199,Greg Howard,President,4024744244,collegeofhairdesign.com/,www.collegeofhairdesign.com/student_info/financial_assistance.htm,www.collegeofhairdesign.com/contact.htm,www.collegeofhairdesign.com/apply/,www.collegeofhairdesign.com/disclosures/index.htm, , ,www.collegeofhairdesign.com/,470468589, ,1,2079700,1,302880,Lincoln Barber College                                                          ,31109,Lancaster County,3101,30700,1,339,-2,-96.705169,40.811084,1,A,-2,-2,-2,1,1,1,7,-2,0
456287,College of Hair Design-East Campus,College of Hair Design-East Campus, ,9000 Andermatt Dr,Lincoln,NE,68526,Greg Howard,Director,4024887007,collegeofhairdesign.com/,collegeofhairdesign.com/,collegeofhairdesign.com/,collegeofhairdesign.com/,https://collegeofhairdesign.com/disclosures/eccosmetology/npcalc.html,collegeofhairdesign.com/, ,collegeofhairdesign.com/,470468589,72905060,1,2079701,1,302880,Lincoln Barber College                                                          ,31109,Lancaster County,3101,30700,1,339,-2,-96.596462,40.732974,1,A,-2,-2,-2,1,1,1,7,-2,0
379746,College of Health Care Professions (The),College of Health Care Professions (The), ,2656 South Loop West Suite 380,Houston,TX,77054,Eric Bing,CEO,7136645300,www.astrodome.edu/, , , ,https://www.chcp.edu/npcalc/npcalc.htm,www.astrodome.edu/, ,www.astrodome.edu/,30427095,13247916,1,3128106,2,-2,-2,48201,Harris County,4809,26420,1,288,-2,-95.420012,29.678462,1,A,-2,-2,-2,1,1,1,7,-2,0
146472,College of Lake County,College of Lake County, ,19351 W Washington St.,Grayslake,IL,60030-1198,Dr. Lori Suddick,President,8475432000,www.clcillinois.edu/,www.clcillinois.edu/paying-for-college/financial-aid,www.clcillinois.edu/admission,https://www.clcillinois.edu/admission/become-a-student,www.clcillinois.edu/paying-for-college/tuition-fees/net-price-calculator,www.clcillinois.edu/gateway/military,www.clcillinois.edu/campus-life/athletics,www.clcillinois.edu/student-services/tutoring-and-academic-support/disability,362648760,68001908,1,769400,2,-2,-2,17097,Lake County,1710,16980,1,176,-2,-88.012291,42.354164,1,A,-2,-2,-2,1,1,1,1,-2,0
118347,College of Marin,College of Marin, ,835 College Ave,Kentfield,CA,94904-2590,David Wain Coon,Superintendent/ President,4154578811,www.marin.edu/,www.marin.edu/financial_aid/index.htm,www.marin.edu/Admissions,www.marin.edu/Admissions/reginfo.htm,www.marin.edu/financial_aid/NetPriceCalculator/npcalc.htm,www.marin.edu/VeteranEducation/index.htm, ,www.marin.edu/DSPS/index.html,680194359,20005732,1,117800,1,106010,California Community College System                                             ,6041,Marin County,602,41860,1,488,-2,-122.549149,37.954897,1,A,-2,-2,-2,1,1,1,1,-2,0
460808,College of Massage Therapy,College of Massage Therapy, ,1600 Highland Drive,Blackfoot,ID,83221,Trudy Scott,Owner/Director,2087852327,www.collegemassagetherapy.com/,www.collegemassagetherapy.com/,www.collegemassagetherapy.com/,www.collegemassagetherapy.com/,collegemassagetherapy.com/wp-content/uploads/2018/02/NPCalc201817-18.htm, , ,www.collegemassagetherapy.com/,201334879,5665290,1,4168600,2,-2,-2,16011,Bingham County,1602,13940,2,292,-2,-112.346975,43.193422,1,A,-2,-2,-2,1,1,1,7,-2,0
413617,College of Menominee Nation,College of Menominee Nation,CMN,N172 State Highway 47&55,Keshena,WI,54135-1179,Chris Caldwell,Interim-Presdient,7.158E+13,www.menominee.edu/,www.menominee.edu/Pros_Stu.aspx?id=645,www.menominee.edu/Pros_Stu.aspx?id=612,empowerweb1.menominee.edu/fusebox.cfm,www.menominee.edu/npcalc/npcalc.htm,www.menominee.edu/Pros_Stu.aspx?id=555, ,www.menominee.edu/Current_Students.aspx?id=804&terms=disability,391773613,965801608,1,3125100,2,-2,-2,55078,Menominee County,5508,43020,2,267,-2,-88.625628,44.859044,1,A,-2,-2,-2,1,1,1,1,-2,0
243638,College of Micronesia-FSM,College of Micronesia-FSM,COM-FSM|COMFSM|COM-FSM National|Sharks|COM-FSM Palikir,Kolonia,Pohnpei,FM,96941,Karen Simion,Interim President & CEO,6.9132E+12,www.comfsm.fm/,www.comfsm.fm/?q=financial-aid,www.comfsm.fm/?q=admissions,www.comfsm.fm/?q=OAR-forms,comfsm.fm/fao/NetPriceCalculator/npcalc.htm,www.comfsm.fm/?q=financial-aid, ,www.comfsm.fm/?q=Special-Assistance-of-Students-with-Disabilities,980078461,854811353,1,1034300,2,-2,-2,-2, ,-2,-2,-2,-2,-2,158.158189,6.909759,1,A,-2,-2,-2,1,1,1,1,3,0
193399,College of Mount Saint Vincent,College of Mount Saint Vincent, ,6301 Riverdale Ave,Bronx,NY,10471-1093,Charles L. Flynn  Jr.,President,7184053200,www.mountsaintvincent.edu/,https://www.mountsaintvincent.edu/admission/financial-aid,https://www.mountsaintvincent.edu/admission,https://www.mountsaintvincent.edu/admission/choose-the-mount/apply-now,https://www.mountsaintvincent.edu/admission/financial-aid/net-price-calculator/,https://mountsaintvincent.edu/admission/financial-aid/financial-aid-options/applying-for-financial-aid/yellow-ribbon-program/, ,https://mountsaintvincent.edu/academics/support/students-with-disabilities/,131740445,73269664,1,270300,2,-2,-2,36005,Bronx County,3616,35620,1,408,-2,-73.908887,40.913657,1,A,-2,-2,-2,1,1,1,1,-2,0
167394,College of Our Lady of the Elms,College of Our Lady of the Elms,Elms College,291 Springfield St,Chicopee,MA,1013,Harry E. Dumay  Ph.D.,President,4135942761,https://www.elms.edu/,https://www.elms.edu/academics/undergraduate/tuition-and-financial-aid/index,https://www.elms.edu/academics/undergraduate-admission/,https://www.elms.edu/undergraduate-admission/how-to-apply/,https://tcc.noellevitz.com/(S(fwtmfnosjzw40vqinl1pafji))/Elms College/Freshman-Students,https://www.elms.edu/student-life/academic-resources/registrar/military-veteran-education-benefits/, ,https://www.elms.edu/student-life/academic-resources/student-accommodations-and-support-services-s-a-s-s/,42225850,87444584,1,214000,2,-2,-2,25013,Hampden County,2501,44140,1,-2,78100,-72.60154,42.141781,1,A,-2,-2,-2,1,1,1,1,-2,0
174747,College of Saint Benedict,College of Saint Benedict,Saint Benedict,37 S. College Ave.,Saint Joseph,MN,56374,Laurie Hamen  J.D.,Interim President,3203635011,https://csbsju.edu/,https://csbsju.edu/admission/finaid/,https://csbsju.edu/admission/,https://csbsju.edu/admission/apply,https://csbsju.edu/admission/finaid/netpricecalculator/csbcalculator,https://www.csbsju.edu/admission/finaid/scholarships/yellowribbon, ,https://csbsju.edu/student-accessibility-services,410969244,192998565,1,234100,2,-2,-2,27145,Stearns County,2706,41060,1,378,-2,-94.319888,45.561792,1,A,-2,-2,-2,1,1,1,1,-2,0
